time,relative_humidity,temperature
1572551334587,60.9,23.6
1572551262829,61.0,23.6
1572551189970,61.0,23.6
1572551162683,61.0,23.6
1572551123811,61.0,23.7
1572551112218,60.9,23.7
1572551078559,60.8,23.7
1572551042730,60.8,23.6
1572551007855,60.8,23.6
1572550993420,60.9,23.7
1572550965330,60.8,23.6
1572550948118,60.8,23.6
1572550859707,60.9,23.6
1572550835223,60.6,23.6
1572550747756,60.8,23.6
1572550723803,60.9,23.6
1572550640820,60.7,23.5
1572550602165,60.7,23.6
1572550538473,60.7,23.7
1572550467934,60.7,23.7
1572550440533,60.7,23.6
1572550394044,60.6,23.6
1572550369327,60.6,23.6
1572550365882,60.6,23.5
1572550320702,60.7,23.5
1572550198744,60.6,23.6
1572550171255,60.6,23.6
1572550126446,60.7,23.5
1572550107898,60.5,23.6
1572550093562,60.6,23.5
1572550081893,60.6,23.6
1572550071369,60.6,23.6
1572549852384,60.4,23.5
1572549834792,60.4,23.5
1572549813379,60.3,23.5
1572549810128,60.3,23.6
1572549743079,60.4,23.6
1572549697319,60.3,23.6
1572549558745,60.2,23.6
1572549498980,60.1,23.5
1572549478146,60.1,23.6
1572549443385,60.1,23.6
1572549411161,60.1,23.7
1572549362707,60.0,23.5
1572549345387,59.9,23.6
1572549290243,59.8,23.6
1572549242930,59.8,23.7
1572549232351,59.8,23.6
1572549201412,59.8,23.7
1572549186684,59.8,23.6
1572549155471,59.7,23.6
1572549139534,59.7,23.7
1572549096444,59.6,23.6
1572549053577,59.7,23.6
1572548958646,59.5,23.6
1572548928288,59.6,23.8
1572548900701,59.5,23.7
1572548865671,59.5,23.6
1572548851936,59.5,23.7
1572548778348,59.5,23.7
1572548774770,59.4,23.5
1572548739709,59.3,23.6
1572548697605,59.4,23.6
1572548687032,59.4,23.6
1572548591167,59.3,23.6
1572548517138,59.3,23.6
1572548450948,59.3,23.6
1572548399541,59.3,23.7
1572548242697,59.2,23.6
1572548201352,59.2,23.8
1572548176492,59.2,23.7
1572548155589,59.1,23.7
1572548124050,59.2,23.7
1572548076276,59.1,23.8
1572548062048,59.1,23.8
1572548044042,59.0,23.7
1572548015666,59.1,23.8
1572547984139,59.0,23.8
1572547977163,59.0,23.7
1572547855715,59.0,23.8
1572547776636,58.9,23.8
1572547752268,58.9,23.8
1572547730333,58.9,23.9
1572547709311,58.8,23.7
1572547598153,59.0,23.9
1572547581335,58.9,23.9
1572547559643,58.9,23.8
1572547518668,58.9,23.8
1572547475451,59.0,23.8
1572547457990,59.0,23.9
1572547440407,59.0,23.8
1572547349543,58.9,23.8
1572547287916,59.0,23.8
1572547175606,59.0,23.8
1572547128511,59.0,23.7
1572547069202,59.0,23.9
1572547064646,58.9,23.7
1572547043488,59.0,23.8
1572547008678,58.9,23.7
1572546957681,59.0,23.7
1572546928468,59.0,23.8
1572546924367,59.0,23.7
1572546886435,59.0,23.8
1572546832569,59.0,23.8
1572546821569,59.0,23.7
1572546797851,59.0,23.7
1572546745168,58.9,23.8
1572546707433,58.9,23.8
1572546624507,59.0,23.8
1572546541802,59.0,23.8
1572546524949,58.8,23.9
1572546521489,58.9,23.8
1572546489424,58.9,23.8
1572546443332,59.0,23.8
1572546368250,59.0,23.8
1572546364606,59.0,23.7
1572546332661,59.0,23.8
1572546291923,58.9,23.7
1572546277906,59.0,23.8
1572546246582,59.0,23.8
1572546203524,59.1,23.7
1572546168074,59.1,23.8
1572546045160,59.1,23.8
1572546020318,59.1,23.7
1572545995086,59.2,23.9
1572545963472,59.0,23.7
1572545924763,59.2,23.8
1572545813868,59.3,23.8
1572545810350,59.1,23.8
1572545758926,59.2,23.8
1572545723641,59.1,23.6
1572545702956,59.2,23.7
1572545663095,59.1,23.8
1572545627417,59.2,23.7
1572545465108,59.1,23.7
1572545412506,59.2,23.7
1572545262427,59.3,23.7
1572545259165,59.3,23.6
1572545241815,59.4,23.7
1572545216904,59.4,23.7
1572545153477,59.4,23.7
1572545142411,59.4,23.7
1572545109395,59.5,23.7
1572545089999,59.5,23.6
1572545074723,59.5,23.6
1572544952084,59.5,23.6
1572544900106,59.6,23.6
1572544882297,59.5,23.5
1572544858920,59.6,23.7
1572544846413,59.7,23.5
1572544759864,59.6,23.6
1572544749818,59.6,23.7
1572544705673,59.6,23.6
1572544551321,59.5,23.6
1572544534639,59.6,23.6
1572544496738,59.7,23.6
1572544465892,59.7,23.6
1572544412065,59.6,23.7
1572544377874,59.6,23.6
1572544350498,59.6,23.6
1572544322709,59.6,23.6
1572544243621,59.7,23.7
1572544228528,59.7,23.6
1572544218347,59.6,23.6
1572544204168,59.6,23.6
1572544138317,59.6,23.6
1572544099671,59.6,23.6
1572543987416,59.8,23.6
1572543977323,59.6,23.5
1572543926131,59.8,23.6
1572543901995,59.7,23.5
1572543870601,59.8,23.5
1572543853429,59.8,23.6
1572543828331,59.8,23.6
1572543789017,59.8,23.6
1572543743816,59.9,23.5
1572543588036,60.2,23.5
1572543512680,60.2,23.6
1572543484662,60.2,23.5
1572543427191,60.2,23.6
1572543407003,60.2,23.5
1572543382585,60.3,23.5
1572543372253,60.3,23.5
1572543323098,60.3,23.6
1572543290863,60.1,23.5
1572543244462,60.2,23.6
1572543224038,60.2,23.5
1572543196121,60.1,23.5
1572543179907,60.2,23.6
1572543108041,60.1,23.5
1572543061406,60.2,23.6
1572543031460,60.1,23.5
1572542994927,60.2,23.5
1572542984500,60.1,23.6
1572542977004,60.1,23.5
1572542942254,60.1,23.6
1572542927903,60.1,23.5
1572542816812,60.1,23.5
