time,relative_humidity,temperature
1575224840899,52.0,21.6
1575224742945,52.1,21.6
1575224623979,52.1,21.6
1575224599745,52.1,21.7
1575224596301,52.1,21.5
1575224578836,52.1,21.5
1575224561946,52.1,21.6
1575224495511,52.0,21.5
1575224425726,52.3,21.6
1575224421031,52.2,21.6
1575224336065,52.1,21.5
1575224319122,52.0,21.5
1575224297243,52.1,21.6
1575224293181,52.0,21.5
1575224264328,52.0,21.6
1575224185522,52.1,21.6
1575224157330,52.0,21.5
1575224140119,52.1,21.5
1575224089982,52.2,21.6
1575224056282,52.0,21.5
1575224032646,52.1,21.5
1575224012090,52.1,21.6
1575223993441,52.0,21.5
1575223971587,52.0,21.5
1575223957277,52.0,21.6
1575223943851,52.0,21.5
1575223940341,52.0,21.5
1575223880585,52.0,21.5
1575223860125,52.1,21.5
1575223856661,52.0,21.5
1575223813121,52.0,21.5
1575223713239,52.0,21.5
1575223685532,52.0,21.5
1575223615826,52.0,21.6
1575223591444,52.1,21.5
1575223555086,52.0,21.5
1575223522977,51.9,21.5
1575223511867,52.0,21.5
1575223492274,52.0,21.6
1575223471636,52.0,21.6
1575223441630,52.0,21.6
1575223432054,52.1,21.5
1575223417595,52.0,21.5
1575223398130,52.1,21.6
1575223364381,52.0,21.6
1575223359685,51.9,21.5
1575223283433,52.0,21.5
1575223260879,52.1,21.5
1575223236439,52.1,21.6
1575223196532,52.0,21.5
1575223192629,52.0,21.6
1575223172052,51.9,21.5
1575223165178,52.1,21.6
1575223161611,52.1,21.5
1575223150261,52.1,21.6
1575223115574,52.1,21.5
1575223083771,52.0,21.5
1575223052183,52.0,21.5
1575223000714,51.9,21.4
1575222967894,52.0,21.5
1575222917370,52.0,21.6
1575222794740,51.9,21.5
1575222749588,51.8,21.6
1575222735206,51.9,21.5
1575222703099,51.9,21.5
1575222692559,51.8,21.6
1575222681810,51.9,21.5
1575222678453,51.9,21.6
1575222661112,51.9,21.5
1575222627105,51.8,21.5
1575222612866,51.9,21.6
1575222609599,51.8,21.5
1575222602767,52.0,21.6
1575222583816,51.8,21.5
1575222572705,51.9,21.6
1575222560000,51.9,21.5
1575222549502,52.0,21.5
1575222535911,51.9,21.5
1575222525297,51.8,21.5
1575222504818,51.9,21.4
1575222487695,51.8,21.5
1575222415769,51.9,21.6
1575222398299,51.8,21.5
1575222387614,51.8,21.5
1575222373656,51.7,21.5
1575222332314,51.7,21.5
1575222234587,51.8,21.4
1575222198716,51.7,21.6
1575222163546,51.7,21.5
1575222152526,51.6,21.5
1575222149043,51.7,21.5
1575222109196,51.6,21.5
1575222077702,51.6,21.5
1575222064010,51.6,21.5
1575222060513,51.7,21.5
1575222056998,51.7,21.6
1575222047048,51.6,21.4
1575222032920,51.7,21.5
1575222029414,51.7,21.5
1575222026051,51.6,21.5
1575222015358,51.7,21.5
1575221997960,51.7,21.4
1575221946553,51.7,21.5
1575221915865,51.7,21.5
1575221896713,51.8,21.5
1575221862685,51.8,21.5
1575221809655,51.7,21.5
1575221779795,51.6,21.6
1575221776355,51.6,21.4
1575221736296,51.5,21.5
1575221688678,51.6,21.6
1575221678187,51.7,21.6
1575221563605,51.8,21.6
1575221552352,51.7,21.4
1575221526876,51.7,21.4
1575221515951,51.7,21.5
1575221498397,51.7,21.5
1575221441252,51.6,21.5
1575221437396,51.6,21.4
1575221408244,51.5,21.5
1575221352129,51.7,21.5
1575221348523,51.6,21.5
1575221317375,51.6,21.5
1575221283269,51.6,21.5
1575221220926,51.6,21.6
1575221160825,51.5,21.5
1575221114624,51.7,21.5
