time,relative_humidity,temperature
1575227735531,61.2,18.4
1575227706777,61.1,18.5
1575227696159,61.3,18.5
1575227638313,61.1,18.4
1575227620869,61.1,18.4
1575227586238,61.0,18.4
1575227446197,61.4,18.4
1575227417168,61.4,18.4
1575227367575,61.4,18.3
1575227277634,61.3,18.3
1575227178270,61.4,18.4
1575227152773,61.4,18.4
1575227127511,61.4,18.3
1575227117314,61.5,18.4
1575227099465,61.5,18.3
1575227072284,61.4,18.5
1575227056569,61.5,18.4
1575227021350,61.5,18.4
1575226959707,61.6,18.4
1575226896251,61.5,18.4
1575226778816,61.4,18.3
1575226743244,61.5,18.4
1575226732787,61.5,18.3
1575226681956,61.5,18.3
1575226626120,61.5,18.4
1575226583114,61.5,18.3
1575226553299,61.5,18.3
1575226549863,61.4,18.3
1575226518721,61.5,18.4
1575226512317,61.5,18.4
1575226461171,61.6,18.3
1575226395273,61.6,18.3
1575226309166,61.5,18.4
1575226298818,61.5,18.2
1575226201295,61.3,18.3
1575226139555,61.6,18.3
1575226032240,61.6,18.4
1575226014348,61.6,18.2
1575225951334,61.6,18.2
1575225888012,61.4,18.2
1575225877254,61.4,18.2
1575225866582,61.4,18.3
1575225849444,61.4,18.3
1575225818806,61.3,18.1
1575225807673,61.4,18.3
1575225789193,61.4,18.2
1575225785794,61.3,18.2
1575225745980,61.5,18.2
1575225727778,61.4,18.2
1575225702920,61.3,18.2
1575225671849,61.4,18.2
1575225647952,61.6,18.2
1575225610848,61.4,18.2
1575225586455,61.5,18.2
1575225550682,61.5,18.2
1575225525612,61.6,18.2
1575225494064,61.5,18.2
1575225466309,61.4,18.2
1575225438973,61.4,18.2
1575225431854,61.6,18.1
1575225389934,61.5,18.1
1575225383031,61.4,18.2
1575225344951,61.5,18.1
1575225274402,61.7,18.2
1575225271094,61.6,18.1
1575225218449,61.6,18.2
1575225215015,61.6,18.1
1575225203145,61.4,18.1
1575225191470,61.3,18.1
1575225120091,61.5,18.1
1575225032649,61.6,18.2
1575224998269,61.4,18.2
1575224972777,61.6,18.2
1575224954448,61.5,18.2
1575224940645,61.5,18.1
1575224933759,61.5,18.2
1575224923633,61.5,18.0
1575224916719,61.5,18.1
1575224903324,61.6,18.2
1575224837247,61.4,18.2
1575224823526,61.3,18.2
1575224809983,61.2,18.2
1575224764202,61.4,18.2
1575224753601,61.4,18.1
1575224739544,61.3,18.1
1575224620456,61.4,18.1
1575224603288,61.4,18.1
1575224575552,61.4,18.1
1575224540780,61.5,18.0
1575224534101,61.6,18.1
1575224523460,61.5,18.1
1575224513086,61.5,18.1
1575224488009,61.5,18.2
1575224478034,61.4,18.1
1575224471284,61.4,18.1
1575224432758,61.4,18.0
1575224417481,61.3,18.1
1575224382245,61.3,18.1
1575224372243,61.2,18.2
1575224315429,61.4,18.1
1575224308241,61.4,18.2
1575224268689,61.4,18.1
1575224247478,61.4,18.1
1575224200827,61.3,18.0
1575224171666,61.3,18.0
1575224122932,61.1,18.1
1575224105970,61.1,18.1
1575224076529,61.2,18.1
1575224040035,61.4,18.1
1575223997235,61.3,18.1
1575223909736,61.3,18.0
1575223863393,61.4,18.0
1575223829532,61.2,18.0
1575223809049,61.2,18.1
1575223537371,61.3,18.1
1575223508058,61.3,18.0
1575223474938,61.1,18.0
1575223445134,61.2,18.1
1575223316135,61.3,18.1
1575223312413,61.3,18.0
1575223279836,61.4,18.0
1575223231701,61.1,18.1
1575223222719,61.3,18.1
1575223213755,61.2,18.1
1575223105027,61.4,18.0
1575223062648,61.4,18.0
1575223030188,61.4,18.0
1575223011426,61.6,18.0
1575223007753,61.5,18.0
1575223004172,61.5,18.0
1575222937900,61.5,18.1
1575222928086,61.3,18.0
1575222913757,61.5,18.0
1575222906691,61.6,18.1
1575222895991,61.7,18.1
1575222770654,61.4,17.9
1575222742626,61.2,18.0
1575222739059,61.2,18.0
1575222685666,61.4,17.9
1575222664576,61.4,18.0
1575222630899,61.4,17.9
1575222606179,61.5,18.0
1575222588743,61.2,18.0
1575222563672,61.4,18.0
1575222491215,61.4,17.9
1575222412429,61.3,17.9
1575222408673,61.3,17.9
1575222216807,61.0,18.0
1575221994405,61.2,17.9
1575221790546,61.2,18.0
1575221783180,61.2,17.9
1575221699496,61.2,17.8
1575221660660,61.2,18.0
1575221589942,61.2,17.9
1575221456218,61.3,17.8
1575221337141,61.4,17.9
1575221297816,61.3,17.8
1575221287013,61.2,17.8
1575221253569,61.2,17.8
1575221171645,61.0,17.8
1575221146869,61.2,17.8
1575221091081,61.1,17.8
1575221070357,61.0,17.7
1575221022691,61.2,17.8
1575221006720,61.2,17.8
1575220996099,61.2,17.9
1575220948351,61.1,17.8
1575220936706,61.1,17.8
1575220903723,61.1,17.7
1575220882091,61.2,17.7
1575220828839,61.1,17.8
1575220757425,61.3,17.8
1575220734876,61.3,17.8
1575220724679,61.3,17.8
1575220717598,61.3,17.8
1575220682021,61.4,17.8
1575220674465,61.4,17.8
1575220664505,61.4,17.9
1575220624343,61.3,17.8
1575220612482,61.3,17.8
1575220567215,61.3,17.7
1575220465142,61.2,17.8
1575220438589,61.4,17.8
1575220411034,61.4,17.7
1575220384600,61.6,17.8
1575220381194,61.6,17.8
